0,1,2,3,4,timestamp
-20.99609375,-31.25,-19.04296875,0.9765625,-225.5859375,264469.64056003024
-25.87890625,-34.66796875,-38.0859375,-3.90625,-139.16015625,264469.64526080195
-18.5546875,-48.828125,-42.96875,-1.953125,-162.109375,264469.64996157365
-18.5546875,-47.36328125,-33.69140625,-5.37109375,-249.0234375,264469.65466234536
-28.80859375,-30.2734375,-35.15625,-16.6015625,-269.04296875,264469.65936311707
-25.390625,-34.66796875,-27.34375,-14.16015625,77.63671875,264469.6640638888
-25.87890625,-42.48046875,-16.11328125,-8.30078125,229.00390625,264469.6687646605
-30.76171875,-46.875,-26.85546875,-6.34765625,-24.90234375,264469.6734654322
-34.66796875,-35.64453125,-28.3203125,-22.4609375,-157.2265625,264469.6781662039
-32.2265625,-28.80859375,-3.41796875,-1.46484375,-43.45703125,264469.6828669756
-33.69140625,-46.38671875,-0.48828125,1.953125,300.78125,264469.6875677473
-33.69140625,-53.22265625,-10.7421875,-20.5078125,-88.8671875,264469.692268519
-35.15625,-57.12890625,5.37109375,-24.4140625,-249.0234375,264469.69696929073
-35.64453125,-28.3203125,14.16015625,-20.5078125,82.03125,264469.70167006244
-20.5078125,-19.53125,15.625,-4.39453125,-11.23046875,264469.70637083414
-15.13671875,-49.8046875,16.11328125,-13.671875,-325.68359375,264469.71107160585
-21.97265625,-50.78125,14.6484375,-30.76171875,-339.84375,264469.7008296001
-34.1796875,-37.59765625,12.20703125,-48.828125,-135.25390625,264469.7046233647
-43.45703125,-32.2265625,3.41796875,-39.55078125,-106.93359375,264469.70841712935
-48.828125,-34.1796875,-6.8359375,-37.109375,-304.19921875,264469.712210894
-54.6875,-38.0859375,-12.20703125,-47.8515625,-322.75390625,264469.7160046586
-60.546875,-33.69140625,-17.578125,-39.0625,136.71875,264469.71979842323
-48.828125,-31.73828125,-15.625,-35.64453125,202.63671875,264469.72359218786
-29.296875,-49.31640625,-13.671875,-32.71484375,-339.35546875,264469.7273859525
-22.4609375,-49.8046875,-26.3671875,-20.99609375,-311.5234375,264469.7311797171
-26.3671875,-49.31640625,-34.1796875,-11.23046875,-178.22265625,264469.73497348174
-33.69140625,-57.6171875,-34.66796875,-11.23046875,-259.27734375,264469.73876724637
-31.73828125,-63.4765625,-33.69140625,-16.6015625,-347.16796875,264469.742561011
-40.0390625,-47.8515625,-28.80859375,-23.4375,-181.640625,264469.7463547756
-10.7421875,-29.78515625,-34.1796875,-24.4140625,-27.34375,264469.75014854025
-7.8125,-36.62109375,-43.9453125,-20.5078125,-135.7421875,264469.7539423049
-42.48046875,-31.25,-42.48046875,-24.4140625,-229.00390625,264469.7577360695
-40.52734375,-25.390625,-29.78515625,-22.94921875,-8.30078125,264469.7615298341
-38.57421875,-40.52734375,-32.2265625,-14.6484375,312.98828125,264469.76532359875
-46.875,-39.0625,-35.15625,-3.41796875,-34.1796875,264469.7691173634
-37.109375,-28.80859375,-29.78515625,-19.53125,-224.609375,264469.772911128
-19.04296875,-31.73828125,-32.71484375,-22.4609375,298.33984375,264469.7764892378
-32.71484375,-41.015625,-28.80859375,-24.90234375,439.94140625,264469.7802747861
-44.921875,-50.78125,-18.06640625,-25.87890625,-179.19921875,264469.78406033444
-38.57421875,-46.875,-15.13671875,-13.18359375,-224.12109375,264469.78784588276
-31.25,-45.8984375,-17.08984375,-27.34375,-104.00390625,264469.7916314311
-41.50390625,-57.6171875,-30.76171875,-34.1796875,-88.37890625,264469.7954169794
-33.203125,-52.24609375,-37.59765625,-27.34375,-92.7734375,264469.79920252773
-36.62109375,-28.3203125,-27.34375,-24.90234375,-231.93359375,264469.80298807606
-65.4296875,-25.87890625,-20.01953125,-30.76171875,102.5390625,264469.8067736244
-56.15234375,-25.87890625,-18.06640625,-29.78515625,198.2421875,264469.8105591727
-56.640625,-21.484375,-22.94921875,-34.1796875,-252.44140625,264469.81434472103
-58.59375,-29.78515625,-25.87890625,-36.1328125,-223.14453125,264469.81813026936
-40.0390625,-28.80859375,-19.04296875,-26.85546875,-144.04296875,264469.8219158177
-28.80859375,-30.2734375,-21.484375,-13.18359375,-87.40234375,264469.825701366
-28.80859375,-31.73828125,-35.15625,-25.390625,-127.9296875,264469.8294869143
-27.34375,-28.80859375,-34.66796875,-30.76171875,-103.515625,264469.83327246265
-22.94921875,-36.1328125,-25.390625,-19.53125,16.6015625,264469.837058011
-31.73828125,-38.0859375,-39.55078125,-29.78515625,-59.08203125,264469.8408435593
-34.66796875,-44.921875,-42.48046875,-31.73828125,-61.03515625,264469.8446291076
-42.48046875,-24.4140625,-36.1328125,-24.4140625,92.28515625,264469.84841465595
-40.0390625,-29.78515625,-35.64453125,-33.203125,285.15625,264469.8533581355
-23.92578125,-49.31640625,-49.8046875,-32.71484375,-104.4921875,264469.857242669
-4.39453125,-40.52734375,-47.8515625,-24.4140625,-324.21875,264469.86112720246
6.8359375,-27.34375,-38.57421875,-33.69140625,-171.38671875,264469.86501173594
-14.16015625,-25.390625,-51.26953125,-42.48046875,-97.16796875,264469.8688962694
-26.3671875,-46.38671875,-52.734375,-35.64453125,-106.93359375,264469.8727808029
-20.01953125,-37.59765625,-62.5,-29.78515625,-232.421875,264469.8766653364
-23.4375,-23.92578125,-51.26953125,-21.484375,47.8515625,264469.88054986985
-34.66796875,-30.76171875,-35.15625,-21.484375,229.00390625,264469.8844344033
-46.38671875,-33.203125,-42.96875,-28.3203125,-16.6015625,264469.8883189368
-44.43359375,-31.25,-38.0859375,-14.16015625,-129.8828125,264469.8922034703
-44.921875,-24.4140625,-30.2734375,-9.765625,240.234375,264469.89608800376
-40.52734375,-33.69140625,-37.109375,-12.6953125,415.0390625,264469.89997253724
-39.55078125,-36.1328125,-56.15234375,-24.4140625,-192.3828125,264469.9038570707
-41.015625,-38.57421875,-55.17578125,-33.69140625,-320.3125,264469.9077416042
-39.55078125,-27.34375,-46.38671875,-24.4140625,-192.3828125,264469.9116261377
-39.55078125,-21.97265625,-47.8515625,-14.6484375,-260.7421875,264469.91551067116
-33.69140625,-44.43359375,-45.41015625,-7.8125,-298.33984375,264469.91939520463
-42.48046875,-40.52734375,-35.64453125,-24.4140625,-158.69140625,264469.9232797381
-39.55078125,-33.203125,-31.73828125,-35.15625,-57.12890625,264469.9271642716
-38.57421875,-33.203125,-36.62109375,-32.71484375,-166.9921875,264469.9352585976
-34.66796875,-25.390625,-38.0859375,-29.78515625,-133.7890625,264469.9385353937
-24.90234375,-11.71875,-29.296875,-14.6484375,134.765625,264469.94181218976
-27.34375,-26.3671875,-14.16015625,-8.30078125,404.296875,264469.94508898584
-26.85546875,-38.0859375,-20.5078125,-13.18359375,82.03125,264469.9483657819
-23.4375,-31.25,-32.71484375,-21.97265625,-301.26953125,264469.951642578
-23.4375,-32.71484375,-29.296875,-24.4140625,-24.90234375,264469.9549193741
-25.87890625,-28.80859375,-37.109375,-13.671875,196.77734375,264469.95819617016
-28.80859375,-28.3203125,-45.41015625,-24.4140625,-131.34765625,264469.96147296624
-26.85546875,-41.015625,-37.109375,-30.76171875,-194.3359375,264469.9647497623
-21.97265625,-39.55078125,-32.71484375,-8.7890625,43.45703125,264469.9680265584
-28.3203125,-34.1796875,-37.109375,-19.53125,41.015625,264469.9713033545
-40.0390625,-29.78515625,-40.0390625,-26.85546875,-224.12109375,264469.97458015056
-44.43359375,-24.4140625,-38.0859375,-13.18359375,-216.796875,264469.97785694664
-34.1796875,-30.76171875,-38.57421875,-11.71875,354.4921875,264469.9811337427
-32.2265625,-27.83203125,-50.29296875,-5.37109375,405.2734375,264469.9844105388
-29.78515625,-34.1796875,-61.5234375,-11.23046875,-200.1953125,264469.9876873349
-26.3671875,-24.90234375,-59.5703125,-10.7421875,-100.5859375,264469.99096413096
-40.0390625,-35.15625,-49.31640625,-6.34765625,118.65234375,264469.99424092704
-51.7578125,-50.78125,-51.7578125,-25.390625,-61.5234375,264469.9975177231
-60.546875,-35.64453125,-64.94140625,-43.45703125,-233.3984375,264470.01589458226
-57.6171875,-23.92578125,-69.3359375,-31.73828125,-142.578125,264470.0207914495
-58.59375,-25.87890625,-62.5,-31.25,-133.7890625,264470.0256883168
-45.8984375,-35.15625,-67.3828125,-29.296875,-208.49609375,264470.03058518405
-36.62109375,-41.015625,-75.68359375,-31.73828125,-221.6796875,264470.0354820513
-36.62109375,-44.921875,-75.1953125,-23.4375,35.64453125,264470.0403789186
-34.66796875,-41.015625,-81.0546875,-10.25390625,261.71875,264470.04527578584
-43.9453125,-43.45703125,-78.61328125,-23.4375,-95.21484375,264470.0501726531
-40.52734375,-49.31640625,-69.3359375,-21.484375,-273.92578125,264470.0550695204
-33.69140625,-38.0859375,-72.265625,-9.765625,2.9296875,264470.05996638763
-41.50390625,-32.2265625,-67.3828125,-22.4609375,65.91796875,264470.0648632549
-48.33984375,-37.109375,-66.89453125,-44.921875,-149.4140625,264470.06976012216
-35.15625,-41.9921875,-70.3125,-30.76171875,-96.6796875,264470.0746569894
-45.41015625,-28.3203125,-71.2890625,-22.94921875,318.84765625,264470.0795538567
-40.0390625,-23.92578125,-74.70703125,-14.16015625,406.25,264470.08445072395
-19.53125,-46.38671875,-74.70703125,-13.18359375,-146.97265625,264470.0893475912
-27.34375,-47.8515625,-74.70703125,-33.69140625,-231.4453125,264470.0942444585
-32.71484375,-49.8046875,-75.1953125,-31.73828125,30.2734375,264470.09914132574
-49.31640625,-44.43359375,-81.0546875,-33.69140625,48.828125,264470.104038193
-44.921875,-40.52734375,-79.58984375,-35.15625,-133.7890625,264470.10893506027
-44.921875,-35.15625,-71.2890625,-34.1796875,-181.15234375,264470.0907644499
-47.36328125,-37.59765625,-73.2421875,-28.80859375,169.921875,264470.0945350335
-35.15625,-41.50390625,-82.51953125,-18.06640625,131.34765625,264470.0983056171
-39.0625,-39.0625,-87.40234375,-35.64453125,-247.55859375,264470.1020762007
-36.62109375,-34.66796875,-72.265625,-31.25,-135.7421875,264470.1058467843
-29.296875,-35.64453125,-63.4765625,-3.41796875,-32.71484375,264470.1096173679
-40.0390625,-42.48046875,-64.94140625,-9.27734375,-77.63671875,264470.1133879515
-26.85546875,-47.36328125,-71.2890625,-23.4375,-188.96484375,264470.1171585351
-16.6015625,-48.828125,-70.80078125,-24.90234375,-52.734375,264470.1209291187
-25.390625,-46.875,-64.94140625,-24.90234375,242.1875,264470.1246997023
-20.5078125,-44.43359375,-68.84765625,-22.94921875,106.93359375,264470.1284702859
-20.99609375,-20.99609375,-85.44921875,-34.66796875,-89.35546875,264470.1322408695
-30.76171875,-27.34375,-78.61328125,-30.2734375,78.125,264470.1360114531
-31.25,-46.38671875,-63.4765625,-7.32421875,394.04296875,264470.1397820367
-36.1328125,-47.8515625,-73.73046875,-15.13671875,62.98828125,264470.1435526203
-41.9921875,-36.1328125,-87.890625,-38.0859375,-209.47265625,264470.1473232039
-41.015625,-29.78515625,-86.42578125,-46.38671875,-20.99609375,264470.1510937875
-27.83203125,-45.41015625,-70.80078125,-26.3671875,57.12890625,264470.1548643711
-17.578125,-36.1328125,-61.5234375,-25.390625,-125.48828125,264470.1586349547
-32.2265625,-29.296875,-64.453125,-23.92578125,-172.36328125,264470.1624055383
-22.94921875,-40.52734375,-59.5703125,3.90625,-6.34765625,264470.16615996294
-13.671875,-28.80859375,-57.6171875,-14.6484375,13.671875,264470.1700118475
-26.85546875,-32.71484375,-71.77734375,-31.73828125,-120.60546875,264470.1738637321
-32.71484375,-53.7109375,-75.1953125,-27.83203125,-120.1171875,264470.17771561665
-35.15625,-43.45703125,-71.77734375,-27.34375,290.52734375,264470.1815675012
-34.1796875,-33.203125,-68.84765625,-25.87890625,433.59375,264470.1854193858
-31.25,-40.52734375,-57.12890625,-22.4609375,-104.00390625,264470.18927127036
-34.66796875,-36.62109375,-61.03515625,-24.4140625,-143.06640625,264470.1931231549
-33.203125,-38.0859375,-73.73046875,-25.87890625,-41.50390625,264470.1969750395
-31.73828125,-31.25,-73.73046875,-25.390625,-104.4921875,264470.20082692406
-39.55078125,-33.69140625,-71.2890625,-25.87890625,-198.73046875,264470.20467880863
-32.2265625,-37.109375,-70.3125,-22.4609375,-107.91015625,264470.2085306932
-29.296875,-44.43359375,-73.2421875,-37.109375,-43.9453125,264470.21238257777
-40.52734375,-45.8984375,-66.40625,-42.96875,-33.203125,264470.21623446234
-40.0390625,-27.34375,-73.73046875,-34.66796875,50.29296875,264470.2200863469
-41.50390625,-33.69140625,-80.56640625,-28.3203125,175.29296875,264470.2239382315
-32.71484375,-66.40625,-57.12890625,-9.765625,567.3828125,264470.22779011604
-31.25,-61.03515625,-47.36328125,-4.39453125,192.87109375,264470.2316420006
-35.15625,-45.8984375,-53.7109375,-16.6015625,-278.3203125,264470.2354938852
-45.8984375,-55.17578125,-48.828125,-27.34375,-165.52734375,264470.23934576975
-47.36328125,-56.15234375,-52.24609375,-26.85546875,-21.97265625,264470.2443803183
-31.25,-38.57421875,-62.98828125,-16.11328125,-114.2578125,264470.24827747385
-38.0859375,-29.78515625,-58.10546875,-23.92578125,-312.5,264470.25217462936
-40.0390625,-29.78515625,-52.24609375,-22.94921875,-37.59765625,264470.2560717849
-33.203125,-30.2734375,-61.03515625,-11.23046875,55.17578125,264470.2599689404
-47.8515625,-41.50390625,-66.89453125,-30.2734375,-181.15234375,264470.2638660959
-39.55078125,-48.33984375,-65.91796875,-20.99609375,-133.30078125,264470.26776325144
-36.1328125,-41.50390625,-57.6171875,0.48828125,290.0390625,264470.27166040696
-50.78125,-45.41015625,-45.8984375,0.9765625,250.48828125,264470.2755575625
-31.25,-45.41015625,-53.22265625,-4.39453125,-286.62109375,264470.279454718
-22.94921875,-46.875,-60.05859375,-18.06640625,-187.01171875,264470.2833518735
-29.296875,-40.0390625,-54.19921875,-11.23046875,-0.48828125,264470.28724902903
-26.85546875,-38.0859375,-53.22265625,-11.71875,-184.08203125,264470.29114618455
-32.71484375,-50.29296875,-58.59375,-25.390625,-302.24609375,264470.29504334007
-30.2734375,-43.9453125,-64.94140625,-34.66796875,-143.06640625,264470.2989404956
-41.015625,-39.55078125,-72.265625,-35.15625,-56.640625,264470.3028376511
-41.015625,-40.0390625,-70.3125,-33.203125,-170.8984375,264470.3067348066
-24.90234375,-48.33984375,-58.10546875,-5.37109375,-141.6015625,264470.31063196214
-41.50390625,-45.41015625,-57.12890625,-5.37109375,133.30078125,264470.31452911766
-49.8046875,-37.59765625,-64.94140625,-17.08984375,394.53125,264470.3184262732
-47.36328125,-35.15625,-62.01171875,-3.41796875,42.48046875,264470.3268742651
-50.29296875,-38.57421875,-56.640625,-20.01953125,-237.3046875,264470.33157330897
-42.48046875,-51.7578125,-63.4765625,-23.92578125,-145.5078125,264470.33627235284
-37.59765625,-52.24609375,-78.61328125,-21.484375,-164.0625,264470.3409713967
-35.64453125,-51.7578125,-67.3828125,-31.25,-166.9921875,264470.3456704406
-34.66796875,-58.10546875,-43.9453125,-18.06640625,-141.11328125,264470.35036948445
-42.48046875,-67.3828125,-49.8046875,-0.9765625,237.79296875,264470.3550685283
-37.109375,-50.78125,-60.546875,-12.6953125,339.35546875,264470.3597675722
-50.78125,-38.0859375,-50.78125,-21.484375,-197.75390625,264470.36446661607
-45.41015625,-39.0625,-46.875,-24.90234375,-188.4765625,264470.36916565994
-48.828125,-47.8515625,-54.19921875,-11.23046875,320.80078125,264470.3738647038
-45.8984375,-56.15234375,-53.22265625,-0.48828125,258.30078125,264470.3785637477
-21.484375,-57.12890625,-51.26953125,-20.99609375,-307.12890625,264470.38326279155
-36.62109375,-52.24609375,-44.43359375,-27.34375,-340.8203125,264470.3879618354
-41.9921875,-48.33984375,-45.41015625,-14.16015625,-137.6953125,264470.3926608793
-36.1328125,-55.6640625,-49.8046875,-12.6953125,-148.92578125,264470.39735992317
-36.62109375,-66.89453125,-42.48046875,-23.4375,-244.140625,264470.40205896704
-20.01953125,-63.96484375,-33.203125,-9.27734375,-142.08984375,264470.4067580109
-22.94921875,-47.8515625,-32.2265625,-12.6953125,-70.3125,264470.4114570548
-37.59765625,-44.921875,-34.1796875,-22.94921875,-92.7734375,264470.41615609865
-42.48046875,-41.50390625,-42.96875,-25.87890625,-134.765625,264470.40463909967
-33.203125,-40.0390625,-42.96875,-34.66796875,9.27734375,264470.4084417833
-24.4140625,-45.8984375,-30.76171875,-20.01953125,532.71484375,264470.4122444669
-42.96875,-46.875,-40.52734375,-20.01953125,271.97265625,264470.4160471505
-39.55078125,-35.64453125,-35.15625,-5.859375,-180.17578125,264470.4198498341
-30.2734375,-32.71484375,-30.76171875,-5.859375,-69.3359375,264470.4236525177
-27.83203125,-38.0859375,-45.8984375,-14.6484375,-35.15625,264470.42745520134
-19.04296875,-37.109375,-42.48046875,-6.8359375,-81.54296875,264470.43125788495
-34.1796875,-50.29296875,-41.9921875,-20.01953125,-99.12109375,264470.43506056856
-35.15625,-58.10546875,-43.45703125,-17.578125,78.125,264470.4388632522
-35.15625,-48.33984375,-37.59765625,-12.20703125,75.68359375,264470.4426659358
-32.71484375,-45.8984375,-30.76171875,-18.5546875,-203.61328125,264470.4464686194
-24.90234375,-49.31640625,-36.62109375,-20.99609375,-259.27734375,264470.450271303
-28.3203125,-51.7578125,-44.921875,-17.08984375,-3.90625,264470.4540739866
-31.73828125,-52.734375,-42.96875,-13.18359375,117.1875,264470.45787667023
-36.62109375,-46.38671875,-41.015625,-15.13671875,-1.46484375,264470.46167935384
-40.52734375,-48.828125,-43.9453125,-26.3671875,-212.40234375,264470.46548203746
-32.71484375,-50.29296875,-56.15234375,-25.390625,175.29296875,264470.46928472107
-39.0625,-50.29296875,-62.01171875,-21.97265625,369.140625,264470.4730874047
-48.828125,-55.6640625,-62.98828125,-28.80859375,-182.12890625,264470.4768900883
-41.9921875,-54.6875,-57.12890625,-27.83203125,-178.22265625,264470.4812427513
-29.296875,-53.22265625,-53.7109375,-14.16015625,-109.375,264470.48504457064
-32.2265625,-59.5703125,-65.4296875,0.9765625,-210.9375,264470.48884639
-34.66796875,-50.78125,-70.80078125,-3.90625,-233.88671875,264470.4926482093
-41.9921875,-39.55078125,-66.40625,-18.06640625,-127.9296875,264470.4964500287
-47.8515625,-43.9453125,-67.3828125,-20.99609375,5.37109375,264470.500251848
-38.57421875,-51.26953125,-75.1953125,-16.6015625,1.46484375,264470.50405366736
-38.57421875,-46.875,-83.984375,-7.32421875,-128.41796875,264470.5078554867
-37.59765625,-32.71484375,-83.49609375,-5.859375,-12.6953125,264470.51165730605
-31.73828125,-38.0859375,-64.453125,-0.9765625,521.484375,264470.5154591254
-41.015625,-44.43359375,-62.01171875,-10.25390625,197.265625,264470.51926094474
-44.43359375,-40.52734375,-67.3828125,-11.71875,-259.27734375,264470.5230627641
-45.41015625,-41.9921875,-71.2890625,-18.06640625,-14.16015625,264470.52686458343
-42.48046875,-44.921875,-74.70703125,-21.97265625,113.28125,264470.5306664028
-30.2734375,-53.22265625,-74.70703125,-21.97265625,-151.3671875,264470.5344682221
-18.5546875,-52.734375,-80.078125,-25.87890625,-241.2109375,264470.53827004146
-4.8828125,-45.41015625,-80.56640625,-16.6015625,-4.39453125,264470.5420718608
-17.578125,-51.26953125,-83.0078125,-16.11328125,111.81640625,264470.54587368015
-21.97265625,-51.26953125,-83.984375,-25.390625,108.3984375,264470.5496754995
-15.625,-46.875,-78.61328125,-15.625,-37.109375,264470.55347731884
-29.296875,-46.38671875,-88.37890625,-0.9765625,198.2421875,264470.5558812549
-39.0625,-49.31640625,-100.09765625,-12.6953125,278.80859375,264470.5596432603
-39.55078125,-67.87109375,-93.75,-19.04296875,-244.140625,264470.56340526574
-45.41015625,-65.4296875,-86.42578125,-9.765625,-181.15234375,264470.56716727116
-43.45703125,-49.31640625,-78.61328125,3.41796875,-0.48828125,264470.5709292766
-42.48046875,-52.24609375,-86.9140625,-9.765625,-156.25,264470.574691282
-57.6171875,-53.7109375,-86.42578125,-18.5546875,-210.44921875,264470.5784532874
-53.7109375,-53.7109375,-86.42578125,-18.5546875,-78.61328125,264470.58221529284
-37.109375,-49.31640625,-88.37890625,-19.04296875,-43.9453125,264470.58597729827
-39.55078125,-38.57421875,-80.56640625,-26.85546875,2.9296875,264470.5897393037
-50.29296875,-39.0625,-85.44921875,-33.203125,45.41015625,264470.5935013091
-44.43359375,-50.29296875,-86.42578125,-31.73828125,47.8515625,264470.5972633145
-41.50390625,-51.7578125,-94.7265625,-41.50390625,252.44140625,264470.60102531995
-59.08203125,-39.0625,-114.2578125,-47.8515625,-54.6875,264470.60478732537
-45.8984375,-40.0390625,-104.4921875,-34.66796875,-278.80859375,264470.6085493308
-33.203125,-42.96875,-84.9609375,-31.73828125,-128.90625,264470.6123113362
-41.50390625,-50.78125,-83.0078125,-38.0859375,52.734375,264470.61607334163
-40.0390625,-50.78125,-85.44921875,-32.2265625,41.9921875,264470.61983534705
-37.109375,-50.29296875,-88.8671875,-24.90234375,-95.21484375,264470.6235973525
-37.109375,-54.6875,-104.98046875,-20.99609375,193.359375,264470.6273593579
-28.80859375,-47.8515625,-98.6328125,-24.90234375,330.078125,264470.6313009152
-25.87890625,-50.78125,-87.890625,-18.06640625,-46.875,264470.6351560157
-35.15625,-53.7109375,-88.8671875,-17.08984375,-216.30859375,264470.6390111162
-38.57421875,-48.828125,-82.03125,-11.71875,212.890625,264470.64286621666
-36.62109375,-51.26953125,-83.0078125,-13.18359375,253.41796875,264470.64672131714
-30.76171875,-54.6875,-89.35546875,-22.4609375,-220.21484375,264470.6505764176
-21.484375,-57.12890625,-93.26171875,-5.859375,-196.77734375,264470.6544315181
-37.109375,-49.8046875,-94.23828125,-12.6953125,-154.78515625,264470.6582866186
-41.9921875,-39.0625,-92.7734375,-21.484375,-157.2265625,264470.6621417191
-31.73828125,-41.015625,-92.28515625,-14.16015625,-161.1328125,264470.66599681956
-34.66796875,-42.96875,-90.8203125,-18.06640625,-118.65234375,264470.66985192004
-33.203125,-41.015625,-88.8671875,-30.76171875,-99.12109375,264470.6737070205
-28.80859375,-42.96875,-95.21484375,-32.71484375,-115.72265625,264470.677562121
-20.99609375,-42.96875,-92.7734375,-32.2265625,-103.02734375,264470.6814172215
-23.92578125,-45.8984375,-91.796875,-21.484375,64.453125,264470.685272322
-34.1796875,-53.7109375,-91.796875,-3.90625,605.46875,264470.68912742246
-32.2265625,-66.89453125,-92.7734375,-10.7421875,295.8984375,264470.69298252295
-25.390625,-64.94140625,-102.5390625,-23.92578125,-240.72265625,264470.6968376234
-27.83203125,-58.59375,-104.98046875,-28.3203125,-146.484375,264470.7006927239
