0,1,2,3,4,timestamp
11.71875,4.39453125,532.2265625,22.94921875,-310.05859375,263568.98363448324
-30.2734375,10.7421875,531.73828125,12.6953125,-151.3671875,263568.98739968997
-54.19921875,6.8359375,536.1328125,4.39453125,-176.7578125,263568.9911648967
-55.17578125,11.71875,557.6171875,-20.5078125,-301.7578125,263568.9949301034
-13.671875,41.50390625,625.48828125,10.25390625,-39.0625,263568.99869531015
-22.94921875,46.38671875,675.78125,19.04296875,108.88671875,263569.0024605169
-76.66015625,29.78515625,687.5,-9.765625,-57.6171875,263569.0062257236
-92.7734375,25.390625,721.6796875,-20.99609375,-180.17578125,263569.0099909303
-63.4765625,39.55078125,792.48046875,1.953125,98.6328125,263569.01375613705
-41.015625,36.1328125,809.08203125,8.7890625,376.953125,263569.0175213438
-60.546875,16.11328125,744.62890625,-39.0625,-80.56640625,263569.0212865505
-26.3671875,17.578125,730.95703125,-28.80859375,-213.37890625,263569.0250517572
1.46484375,25.390625,770.5078125,-15.625,-7.32421875,263569.02881696395
-46.875,32.71484375,785.64453125,-37.59765625,-63.4765625,263569.0325821707
-62.5,26.3671875,793.9453125,-46.875,-251.46484375,263569.0363473774
-41.9921875,32.71484375,803.22265625,-35.64453125,-228.515625,263569.04011258413
-27.34375,47.8515625,822.265625,-5.37109375,62.01171875,263569.0452976416
-31.25,34.1796875,835.44921875,-17.08984375,108.3984375,263569.04905891494
-46.38671875,23.4375,845.703125,-29.78515625,-118.65234375,263569.0528201883
-40.0390625,24.4140625,826.171875,-5.37109375,-158.203125,263569.0565814616
-9.27734375,35.64453125,802.24609375,52.734375,177.24609375,263569.06034273497
-47.36328125,14.16015625,757.32421875,3.90625,64.94140625,263569.0641040083
-80.56640625,3.90625,723.6328125,-53.22265625,-499.51171875,263569.06786528166
-63.96484375,11.23046875,740.234375,0.48828125,-387.20703125,263569.071626555
-44.43359375,4.8828125,754.39453125,19.53125,-224.609375,263569.07538782834
-25.390625,5.37109375,763.18359375,21.97265625,-339.84375,263569.0791491017
-34.1796875,2.44140625,739.2578125,52.734375,-383.7890625,263569.08291037503
-50.29296875,-2.9296875,710.9375,44.921875,-265.13671875,263569.0866716484
-74.70703125,-13.18359375,660.15625,8.30078125,-204.58984375,263569.0904329217
-63.96484375,-17.08984375,567.3828125,7.8125,-206.54296875,263569.09419419506
-39.0625,-27.34375,497.55859375,-2.44140625,-190.91796875,263569.0979554684
-19.04296875,-22.4609375,486.81640625,14.16015625,71.77734375,263569.10171674174
-37.109375,-31.25,455.56640625,20.99609375,267.08984375,263569.1054780151
-73.73046875,-68.359375,394.04296875,-30.2734375,-233.88671875,263569.10923928843
-35.15625,-62.98828125,381.34765625,-11.23046875,-525.390625,263569.1130005618
-15.625,-56.640625,355.95703125,9.765625,-482.421875,263569.1167618351
-25.390625,-60.546875,317.3828125,-12.20703125,-434.08203125,263569.11863445386
-21.97265625,-77.63671875,282.71484375,-31.73828125,-557.6171875,263569.1222997539
-11.71875,-85.9375,256.34765625,-23.92578125,-594.23828125,263569.1259650539
-13.671875,-76.66015625,243.65234375,-5.859375,-312.98828125,263569.12963035394
-16.11328125,-92.28515625,209.9609375,-36.62109375,-401.3671875,263569.13329565397
10.25390625,-85.9375,197.75390625,-22.94921875,-538.0859375,263569.136960954
-3.90625,-71.77734375,187.5,4.8828125,-446.77734375,263569.140626254
